sentence_id,words,labels
616,a,O
616,sensitivity,ATTR
616,per,ATTR
616,polarization,ATTR
616,at,ATTR
616,zenith,ATTR
616,of,O
616,greater,RELOP
616,than,RELOP
616,535,QUANT
616,m2K-1,QUANT
616,at,O
616,160,O
616,MHz,O
616,when,O
616,assuming,O
616,a,O
616,sky,O
616,noise,O
616,temperature,O
616,following,O
616,the,O
616,law,O
616,60.lambda^2.55,O
617,The,O
617,SKA1_Low,ENT
617,array,ENT
617,shall,O
617,have,O
617,a,O
617,sensitivity,ATTR
617,per,ATTR
617,polarization,ATTR
617,at,ATTR
617,zenith,ATTR
617,of,O
617,greater,RELOP
617,than,RELOP
617,530,QUANT
617,m2K-1,QUANT
617,at,O
617,220,O
617,MHz,O
617,when,O
617,assuming,O
617,a,O
617,sky,O
617,noise,O
617,temperature,O
617,following,O
617,the,O
617,law,O
617,60.lambda^2.55.,O
618,The,O
618,SKA1_Low,ENT
618,array,ENT
618,shall,O
618,have,O
618,a,O
618,sensitivity,ATTR
618,per,ATTR
618,polarization,ATTR
618,at,ATTR
618,zenith,ATTR
618,greater,RELOP
618,than,RELOP
618,500,QUANT
618,m^2/K,QUANT
618,at,O
618,280,O
618,MHz,O
618,when,O
618,assuming,O
618,a,O
618,sky,O
618,noise,O
618,temperature,O
618,following,O
618,the,O
618,law,O
618,60.lambda^2.55,O
619,The,O
619,SKA1_Low,ENT
619,array,ENT
619,shall,O
619,have,O
619,a,O
619,sensitivity,ATTR
619,per,ATTR
619,polarization,ATTR
619,at,ATTR
619,zenith,ATTR
619,greater,RELOP
619,than,RELOP
619,453,QUANT
619,m^2/K,QUANT
619,at,O
619,340,O
619,MHz,O
619,when,O
619,assuming,O
619,a,O
619,sky,O
619,noise,O
619,temperature,O
619,following,O
619,the,O
619,law,O
619,60.lambda^2.55,O
620,The,O
620,absolute,ENT
620,flux,ENT
620,scale,ENT
620,shall,O
620,be,O
620,accurate,RELOP
620,to,RELOP
620,0.05,O
621,The,O
621,SKA1_Low,ENT
621,channeliser,ENT
621,for,O
621,each,O
621,sub-,ENT
621,array,ENT
621,shall,O
621,have,O
621,a,O
621,maximum,ATTR
621,noise,ATTR
621,leakage,ATTR
621,power,ATTR
621,from,O
621,immediately,O
621,adjacent,O
621,frequency,O
621,channels,O
621,of,O
621,<,RELOP
621,-30,QUANT
621,dB,O
621,.,O
622,The,O
622,SKA1_Low,ENT
622,channeliser,ENT
622,for,O
622,each,O
622,sub-,ENT
622,array,ENT
622,shall,O
622,have,O
622,a,O
622,maximum,ATTR
622,noise,ATTR
622,leakage,ATTR
622,power,ATTR
622,from,O
622,non,O
622,adjacent,O
622,frequency,O
622,channels,O
622,better,RELOP
622,than,RELOP
622,-60,QUANT
622,dB,O
622,.,O
623,The,O
623,fine,ENT
623,frequency,ENT
623,channels,ENT
623,for,O
623,the,O
623,SKA1_Low,ENT
623,channeliser,ENT
623,shall,O
623,have,O
623,a,O
623,total,ATTR
623,amplitude,ATTR
623,variation,ATTR
623,as,O
623,a,O
623,function,O
623,of,O
623,frequency,O
623,of,O
623,less,RELOP
623,than,RELOP
623,0.01,QUANT
623,dB,O
623,.,O
624,The,O
624,fine,ENT
624,frequency,ENT
624,cells,ENT
624,for,O
624,the,O
624,SKA1_Low,ENT
624,channeliser,ENT
624,shall,O
624,have,O
624,a,O
624,-3dB,QUANT
624,transition,ATTR
624,band,ATTR
624,amplitude,ATTR
624,at,O
624,the,O
624,channel,O
624,band,O
624,edge.,O
625,Aperture,ATTR
625,efficiency,ATTR
625,shall,O
625,be,O
625,within,RELOP
625,+/-,RELOP
625,5,QUANT
625,%,QUANT
625,of,QUANT
625,0.6,QUANT
625,at,O
625,350MHz,O
625,with,O
625,gradual,O
625,degradation,O
625,from,O
625,400,O
625,to,O
625,350,O
625,MHz,O
626,Aperture,ATTR
626,efficiency,ATTR
626,shall,O
626,be,O
626,within,RELOP
626,+/-,RELOP
626,5,QUANT
626,%,QUANT
626,of,QUANT
626,0.65,QUANT
626,at,O
626,400MHz,O
628,The,O
628,pointing,ATTR
628,repeatability,ATTR
628,shall,O
628,be,O
628,better,RELOP
628,than,RELOP
628,10,QUANT
628,arc,QUANT
628,seconds,QUANT
628,rms,QUANT
628,for,O
628,winds,O
628,<,O
628,7,O
628,m/s,O
628,at,O
628,night,O
628,time.,O
629,The,O
629,pointing,ATTR
629,repeatability,ATTR
629,shall,O
629,be,O
629,better,RELOP
629,than,RELOP
629,17,QUANT
629,arc,QUANT
629,seconds,QUANT
629,rms,QUANT
629,for,O
629,an,O
629,average,O
629,wind,O
629,speed,O
629,of,O
629,<,O
629,7,O
629,m/s,O
629,in,O
629,the,O
629,day,O
629,time,O
630,The,O
630,pointing,ATTR
630,repeatability,ATTR
630,shall,O
630,be,O
630,better,RELOP
630,than,RELOP
630,180,QUANT
630,arc,QUANT
630,seconds,QUANT
630,rms,QUANT
630,for,O
630,an,O
630,average,O
630,wind,O
630,speed,O
630,between,O
630,7,O
630,and,O
630,20,O
630,m/s,O
631,The,O
631,Dish,ENT
631,shall,O
631,have,O
631,a,O
631,continuous,ATTR
631,useable,ATTR
631,azimuth,ATTR
631,observation,ATTR
631,range,ATTR
631,from,RELOP
631,-270°,QUANT
631,to,RELOP
631,+270�,QUANT
631,",",O
631,inclusive,O
631,measured,O
631,relative,O
631,to,O
631,TRUE,O
631,North,O
631,defined,O
631,as,O
631,0°,O
631,and,O
631,with,O
631,East,O
631,defined,O
631,as,O
631,+90°,O
632,The,O
632,absolute,ATTR
632,flux,ATTR
632,scale,ATTR
632,shall,O
632,be,O
632,accurate,RELOP
632,to,RELOP
632,0.05,QUANT
632,rms,QUANT
632,.,O
633,The,O
633,absolute,ATTR
633,flux,ATTR
633,scale,ATTR
633,shall,O
633,be,O
633,accurate,RELOP
633,to,RELOP
633,0.03,QUANT
633,rms,QUANT
633,.,O
634,The,O
634,SKA1_Mid,ENT
634,dishes,ENT
634,",",O
634,when,O
634,the,O
634,band,O
634,2,O
634,capability,O
634,is,O
634,"selected,",O
634,shall,O
634,operate,ACT
634,over,O
634,a,O
634,frequency,ATTR
634,range,ATTR
634,from,O
634,0.95,QUANT
634,to,RELOP
634,1.76,QUANT
634,GHz,QUANT
634,for,O
634,each,O
634,polarisation.,O
635,The,O
635,SKA1_Mid,ENT
635,dishes,ENT
635,",",O
635,when,O
635,the,O
635,band,O
635,3,O
635,capability,O
635,is,O
635,"selected,",O
635,shall,O
635,operate,ACT
635,over,O
635,a,O
635,frequency,ATTR
635,range,ATTR
635,from,O
635,1.65,QUANT
635,to,RELOP
635,3.05,QUANT
635,GHz,QUANT
635,for,O
635,each,O
635,polarisation,O
636,The,O
636,SKA1_Mid,ENT
636,dishes,ENT
636,",",O
636,when,O
636,the,O
636,band,O
636,4,O
636,capability,O
636,is,O
636,"selected,",O
636,shall,O
636,operate,ACT
636,over,O
636,a,O
636,frequency,ATTR
636,range,ATTR
636,from,O
636,2.8,QUANT
636,to,RELOP
636,5.18,QUANT
636,GHz,QUANT
636,for,O
636,each,O
636,polarisation,O
637,The,O
637,SKA1_Mid,ENT
637,dishes,ENT
637,",",O
637,when,O
637,the,O
637,band,O
637,5,O
637,capability,O
637,is,O
637,"selected,",O
637,shall,O
637,operate,ACT
637,over,O
637,a,O
637,frequency,ATTR
637,range,ATTR
637,from,O
637,4.6,QUANT
637,to,RELOP
637,13.8,QUANT
637,GHz,QUANT
637,for,O
637,each,O
637,polarisation.,O
638,The,O
638,instantaneous,ATTR
638,bandwidth,ATTR
638,for,O
638,band,ENT
638,1,ENT
638,will,O
638,be,O
638,700MHz,QUANT
638,and,O
638,shall,O
638,be,O
638,sampled,ACT
638,to,O
638,at,RELOP
638,least,RELOP
638,2,QUANT
638,G,QUANT
638,samples,QUANT
638,per,QUANT
638,second,QUANT
638,for,O
638,each,O
638,polarisation.,O
639,The,O
639,instantaneous,ATTR
639,bandwidth,ATTR
639,for,O
639,band,ENT
639,2,ENT
639,will,O
639,be,O
639,810,QUANT
639,MHz,QUANT
639,and,O
639,shall,O
639,be,O
639,sampled,ACT
639,to,O
639,at,RELOP
639,least,RELOP
639,2,QUANT
639,G,QUANT
639,sample,QUANT
639,per,QUANT
639,second,QUANT
639,for,O
639,each,O
639,polarisation.,O
640,The,O
640,instantaneous,ATTR
640,bandwidth,ATTR
640,for,O
640,band,ENT
640,3,ENT
640,will,O
640,be,O
640,1403,QUANT
640,MHz,QUANT
640,and,O
640,shall,O
640,be,O
640,sampled,ACT
640,to,O
640,at,RELOP
640,least,RELOP
640,5,QUANT
640,G,QUANT
640,samples,QUANT
640,per,QUANT
640,second,QUANT
640,for,O
640,each,O
640,polarisation,O
644,The,O
644,SKA1_Mid,ENT
644,correlation,ENT
644,",",O
644,for,O
644,the,O
644,same,O
644,"sub-array,",O
644,shall,O
644,not,ACT
644,degrade,ACT
644,the,O
644,Signal,ATTR
644,to,ATTR
644,Noise,ATTR
644,ratio,ATTR
644,by,O
644,more,RELOP
644,than,RELOP
644,0.02,QUANT
644,compared,O
644,to,O
644,ideal,O
644,analogue,O
644,correlation.,O
643,The,O
643,SKA1_Mid,ENT
643,",",O
643,for,O
643,each,O
643,sub-array,ENT
643,",",O
643,shall,O
643,have,O
643,a,O
643,maximum,ATTR
643,noise,ATTR
643,leakage,ATTR
643,power,ATTR
643,from,O
643,non,O
643,adjacent,O
643,frequency,O
643,channels,O
643,better,O
643,than,O
643,-60,QUANT
643,dB,QUANT
643,.,O
641,The,O
641,instantaneous,ATTR
641,bandwidth,ATTR
641,for,O
641,band,ENT
641,4,ENT
641,will,O
641,be,O
641,2380,QUANT
641,MHz,QUANT
641,and,O
641,shall,O
641,be,O
641,sampled,ACT
641,at,RELOP
641,least,RELOP
641,5,QUANT
641,G,QUANT
641,samples,QUANT
641,per,QUANT
641,second,QUANT
641,for,O
641,each,O
641,polarisation.,O
642,The,O
642,SKA1_Mid,ENT
642,for,O
642,each,O
642,sub-,ENT
642,array,ENT
642,shall,O
642,have,O
642,a,O
642,maximum,ATTR
642,noise,ATTR
642,leakage,ATTR
642,power,ATTR
642,from,O
642,immediately,O
642,adjacent,O
642,frequency,O
642,channels,O
642,of,O
642,<,RELOP
642,-30,QUANT
642,dB,QUANT
645,The,O
645,SKA1_Mid,ENT
645,shall,O
645,be,O
645,capable,O
645,of,O
645,providing,ACT
645,pulsar,ATTR
645,phase,ATTR
645,bin,ATTR
645,widths,ATTR
645,with,O
645,a,O
645,time,ATTR
645,resolution,ATTR
645,of,O
645,better,RELOP
645,than,RELOP
645,10,QUANT
645,us,QUANT
645,.,O
647,The,O
647,frequency,ATTR
647,resolution,ATTR
647,for,O
647,SKA1_Mid,ENT
647,Pulsar,ENT
647,search,ENT
647,shall,O
647,be,O
647,independently,ACT
647,configurable,ACT
647,in,O
647,frequency,ATTR
647,resolution,ATTR
647,with,O
647,values,O
647,in,O
647,the,O
647,20,QUANT
647,kHz,QUANT
647,and,O
647,75,QUANT
647,kHz,O
648,SKA1_Mid,ENT
648,Pulsar,ENT
648,search,ENT
648,output,ENT
648,beams,ENT
648,shall,O
648,have,O
648,a,O
648,minimum,ATTR
648,time,ATTR
648,resolution,ATTR
648,of,O
648,50,QUANT
648,us,QUANT
648,.,O
649,The,O
649,SKA,ENT
649,frequency,ENT
649,reference,ENT
649,system,ENT
649,shall,O
649,provide,ACT
649,a,O
649,0.02,QUANT
649,maximum,ATTR
649,coherence,ATTR
649,loss,ATTR
649,",",O
649,equivalent,O
649,to,O
649,0.2,QUANT
649,radians,QUANT
649,",",O
649,within,O
649,a,O
649,maximum,ATTR
649,integration,ATTR
649,period,ATTR
649,of,O
649,1s,QUANT
649,.,O
646,The,O
646,SKA1_Mid,ENT
646,Pulsar,ENT
646,search,ENT
646,shall,O
646,have,O
646,a,O
646,contiguous,ATTR
646,processing,ATTR
646,bandwidth,ATTR
646,for,O
646,beamforming,O
646,of,O
646,up,RELOP
646,to,RELOP
646,300,QUANT
646,MHz,QUANT
646,.,O
650,The,O
650,SKA,ENT
650,frequency,ENT
650,reference,ENT
650,system,ENT
650,shall,O
650,provide,O
650,a,O
650,0.02,QUANT
650,maximum,ATTR
650,coherence,ATTR
650,loss,ATTR
650,",",O
650,equivalent,O
650,to,O
650,0.2,QUANT
650,radians,QUANT
650,",",O
650,within,O
650,a,O
650,maximum,ATTR
650,solution,ATTR
650,interval,ATTR
650,for,O
650,in-beam,O
650,calibration,O
650,of,O
650,1,QUANT
650,minute,QUANT
650,.,O
654,The,O
654,SKA1,ENT
654,timescale,ENT
654,shall,O
654,be,O
654,connected,ACT
654,to,O
654,UTC,ENT
654,with,O
654,an,O
654,accuracy,ATTR
654,of,O
654,10,QUANT
654,ns,QUANT
654,",",O
654,on,O
654,a,O
654,timescale,O
654,of,O
654,10,O
654,years.,O
651,The,O
651,SKA,ENT
651,Frequency,ENT
651,Reference,ENT
651,System,ENT
651,shall,O
651,have,O
651,a,O
651,phase,ATTR
651,drift,ATTR
651,of,O
651,less,RELOP
651,than,RELOP
651,1,QUANT
651,radian,QUANT
651,",",O
651,over,O
651,calibration,ATTR
651,intervals,ATTR
651,of,O
651,up,RELOP
651,to,RELOP
651,10,QUANT
651,minutes,QUANT
651,",",O
651,when,O
651,using,O
651,out,O
651,of,O
651,beam,O
651,calibration,O
651,sources.,O
652,The,O
652,SKA,ENT
652,synchronisation,ENT
652,and,ENT
652,timing,ENT
652,system,ENT
652,shall,O
652,provide,ACT
652,a,O
652,1,QUANT
652,pps,QUANT
652,heartbeat,ATTR
652,signal,ATTR
652,",",O
652,precise,O
652,to,O
652,the,O
652,sampling,O
652,clock,O
652,(the,O
652,pulse-to-,O
652,pulse,O
652,scatter,O
652,is,O
652,less,O
652,than,O
652,one,O
652,sampling,O
652,"time),",O
652,derived,O
652,from,O
652,the,O
652,distributed,O
652,frequency,O
652,reference.,O
653,The,O
653,SKA,ENT
653,synchronisation,ENT
653,and,ENT
653,timing,ENT
653,system,ENT
653,shall,O
653,provide,ACT
653,a,O
653,1PPS,QUANT
653,heartbeat,ATTR
653,signal,ATTR
653,with,O
653,phase,O
653,relative,O
653,to,O
653,UTC,O
653,that,O
653,over,O
653,a,O
653,10,O
653,minute,O
653,calibration,O
653,interval,O
653,shall,O
653,survive,O
653,synchronisation,O
653,loss.,O
655,The,O
655,operating,ATTR
655,humidity,ATTR
655,shall,O
655,be,O
655,between,RELOP
655,0.4,QUANT
655,and,RELOP
655,0.6,QUANT
659,SKA1_Low,ENT
659,shall,O
659,be,O
659,able,O
659,to,O
659,measure,ACT
659,electromagnetic,ENT
659,radiation,ENT
659,in,O
659,a,O
659,frequency,ATTR
659,range,ATTR
659,from,RELOP
659,50,QUANT
659,MHz,QUANT
659,to,RELOP
659,350,QUANT
659,MHz,O
659,.,O
656,The,O
656,storage,ATTR
656,and,O
656,transport,ATTR
656,humidity,ATTR
656,shall,O
656,be,O
656,between,RELOP
656,0.4,QUANT
656,and,RELOP
656,0.95,QUANT
656,.,O
657,Each,O
657,SKA1,ENT
657,telescope,ENT
657,shall,O
657,have,O
657,an,O
657,operational,ATTR
657,availability,ATTR
657,of,O
657,0.95,QUANT
658,The,O
658,SKA1_Low,ENT
658,shall,O
658,have,O
658,an,O
658,array,ATTR
658,resolution,ATTR
658,of,O
658,better,RELOP
658,than,RELOP
658,5,QUANT
658,arc,QUANT
658,minutes,QUANT
658,at,O
658,100,O
658,MHz,O
658,(centre,O
658,of,O
658,the,O
658,EoR,O
658,frequency,O
658,range).,O
660,The,O
660,SKA1_Low,ENT
660,array,ENT
660,shall,O
660,have,O
660,sensitivity,ATTR
660,per,ATTR
660,polarization,ATTR
660,at,ATTR
660,zenith,ATTR
660,greater,RELOP
660,than,RELOP
660,72,QUANT
660,m2K-1,QUANT
660,at,O
660,50MHz,O
660,when,O
660,assuming,O
660,a,O
660,sky,O
660,noise,O
660,temperature,O
660,following,O
660,the,O
660,law,O
660,60.lamda2.55,O
661,The,O
661,SKA1_Low,ENT
661,array,ENT
661,shall,O
661,have,O
661,a,O
661,sensitivity,ATTR
661,per,ATTR
661,polarization,ATTR
661,at,ATTR
661,zenith,ATTR
661,greater,RELOP
661,than,RELOP
661,380,QUANT
661,m2K-1,QUANT
661,at,O
661,100,O
661,MHz,O
661,when,O
661,assuming,O
661,a,O
661,sky,O
661,noise,O
661,temperature,O
661,following,O
661,the,O
661,law,O
661,60.lambda^2.55,O
662,The,O
662,SKA1_Low,ENT
662,array,ENT
662,shall,O
662,have,O
662,a,O
662,sensitivity,ATTR
662,per,ATTR
662,polarization,ATTR
662,at,ATTR
662,zenith,ATTR
662,of,O
662,greater,RELOP
662,than,RELOP
662,535,QUANT
662,m2K-1,QUANT
662,at,O
662,160,O
662,MHz,O
662,when,O
662,assuming,O
662,a,O
662,sky,O
662,noise,O
662,temperature,O
662,following,O
662,the,O
662,law,O
662,60.lambda^2.55,O
663,The,O
663,SKA1_Low,ENT
663,array,ENT
663,shall,O
663,have,O
663,a,O
663,sensitivity,ATTR
663,per,ATTR
663,polarization,ATTR
663,at,ATTR
663,zenith,ATTR
663,of,O
663,greater,RELOP
663,than,RELOP
663,530,QUANT
663,m2K-1,QUANT
663,at,O
663,220,O
663,MHz,O
663,when,O
663,assuming,O
663,a,O
663,sky,O
663,noise,O
663,temperature,O
663,following,O
663,the,O
663,law,O
663,60.lambda^2.55.,O
664,The,O
664,SKA1_Low,ENT
664,array,ENT
664,shall,O
664,have,O
664,a,O
664,sensitivity,ATTR
664,per,ATTR
664,polarization,ATTR
664,at,ATTR
664,zenith,ATTR
664,greater,RELOP
664,than,RELOP
664,500,QUANT
664,m^2/K,QUANT
664,at,O
664,280,O
664,MHz,O
664,when,O
664,assuming,O
664,a,O
664,sky,O
664,noise,O
664,temperature,O
664,following,O
664,the,O
664,law,O
664,60.lambda^2.55,O
665,The,O
665,SKA1_Low,ENT
665,array,ENT
665,shall,O
665,have,O
665,a,O
665,sensitivity,ATTR
665,per,ATTR
665,polarization,ATTR
665,at,ATTR
665,zenith,ATTR
665,greater,RELOP
665,than,RELOP
665,453,QUANT
665,m^2/K,QUANT
665,at,O
665,340,O
665,MHz,O
665,when,O
665,assuming,O
665,a,O
665,sky,O
665,noise,O
665,temperature,O
665,following,O
665,the,O
665,law,O
665,60.lambda^2.55,O
669,The,O
669,pointing,ATTR
669,repeatability,ATTR
669,shall,O
669,be,O
669,better,RELOP
669,than,RELOP
669,17,QUANT
669,arc,QUANT
669,seconds,QUANT
669,rms,QUANT
669,for,O
669,an,O
669,average,O
669,wind,O
669,speed,O
669,of,O
669,<,O
669,7,O
669,m/s,O
669,in,O
669,the,O
669,day,O
669,time,O
666,The,O
666,SKA1_Low,ENT
666,beams,ENT
666,shall,O
666,have,O
666,a,O
666,dynamic,ATTR
666,range,ATTR
666,of,O
666,better,RELOP
666,than,RELOP
666,40,QUANT
666,dB,QUANT
667,Aperture,ATTR
667,efficiency,ATTR
667,shall,O
667,be,O
667,within,O
667,+/-,RELOP
667,0.05,QUANT
667,of:,O
667,0.6,QUANT
667,at,O
667,350MHz,O
667,with,O
667,gradual,O
667,degradation,O
667,from,O
667,400,O
667,to,O
667,350,O
667,"MHz,",O
667,0.65,QUANT
667,at,O
667,"400MHz,",O
667,0.78,QUANT
667,from,O
667,600MHz,O
667,to,O
667,"8000MHz,",O
667,0.7,QUANT
667,"from,",O
667,to,O
667,15,O
667,"GHz,",O
667,0.65,QUANT
667,from,O
667,15,O
667,to,O
667,20,O
667,GHz.,O
668,The,O
668,pointing,ATTR
668,repeatability,ATTR
668,shall,O
668,be,O
668,better,RELOP
668,than,RELOP
668,10,QUANT
668,arc,QUANT
668,seconds,QUANT
668,rms,QUANT
668,for,O
668,winds,O
668,<,O
668,7,O
668,m/s,O
668,at,O
668,night,O
668,time.,O
670,The,O
670,pointing,ATTR
670,repeatability,ATTR
670,shall,O
670,be,O
670,better,RELOP
670,than,RELOP
670,180,QUANT
670,arc,QUANT
670,seconds,QUANT
670,rms,QUANT
670,for,O
670,an,O
670,average,O
670,wind,O
670,speed,O
670,between,O
670,7,O
670,and,O
670,20,O
670,m/s,O
675,The,O
675,absolute,ATTR
675,flux,ATTR
675,scale,ATTR
675,shall,O
675,be,O
675,accurate,RELOP
675,to,RELOP
675,0.05,QUANT
675,rms,QUANT
674,The,O
674,Dish,ENT
674,shall,O
674,have,O
674,a,O
674,continuous,ATTR
674,useable,ATTR
674,azimuth,ATTR
674,observation,ATTR
674,range,ATTR
674,from,RELOP
674,-270°,O
674,to,O
674,"+270°,",O
674,inclusive,O
674,measured,O
674,relative,O
674,to,O
674,TRUE,O
674,North,O
674,defined,O
674,as,O
674,0°,O
674,and,O
674,with,O
674,East,O
674,defined,O
674,as,O
674,+90°,O
671,There,O
671,shall,O
671,be,O
671,space,ATTR
671,at,O
671,the,O
671,Gregorian,ENT
671,focus,ENT
671,of,ENT
671,SKA1,ENT
671,dishes,ENT
671,for,O
671,five,QUANT
671,single,ATTR
671,pixel,ATTR
671,feeds,ATTR
671,(SPF),ATTR
671,or,O
671,three,QUANT
671,Phased,ATTR
671,Array,ATTR
671,Feeds,ATTR
671,(PAF),O
672,The,O
672,IXR,ENT
672,shall,O
672,be,O
672,better,RELOP
672,than,RELOP
672,15,QUANT
672,dB,QUANT
672,over,O
672,the,O
672,whole,O
672,observing,O
672,bandwidth,O
672,within,O
672,the,O
672,HPBW,O
673,Reflector,ENT
673,antennas,ENT
673,shall,O
673,be,O
673,capable,ACT
673,of,O
673,operating,O
673,at,O
673,all,O
673,elevations,O
673,greater,RELOP
673,than,RELOP
673,15,QUANT
673,degrees,QUANT
676,The,O
676,absolute,ATTR
676,flux,ATTR
676,scale,ATTR
676,shall,O
676,be,O
676,accurate,RELOP
676,to,RELOP
676,0.03,QUANT
676,rms,QUANT
677,The,O
677,SKA1_Mid,ENT
677,dishes,ENT
677,",",O
677,when,O
677,the,O
677,band,O
677,2,O
677,capability,O
677,is,O
677,"selected,",O
677,shall,O
677,operate,ACT
677,over,O
677,a,O
677,frequency,ATTR
677,range,ATTR
677,from,O
677,0.95,QUANT
677,to,RELOP
677,1.76,QUANT
677,GHz,QUANT
677,for,O
677,each,O
677,polarisation.,O
678,The,O
678,SKA1_Mid,ENT
678,dishes,ENT
678,",",O
678,when,O
678,the,O
678,band,O
678,3,O
678,capability,O
678,is,O
678,"selected,",O
678,shall,O
678,operate,ACT
678,over,O
678,a,O
678,frequency,ATTR
678,range,ATTR
678,from,O
678,1.65,QUANT
678,to,RELOP
678,3.05,QUANT
678,GHz,QUANT
678,for,O
678,each,O
678,polarisation,O
679,The,O
679,SKA1_Mid,ENT
679,dishes,ENT
679,",",O
679,when,O
679,the,O
679,band,O
679,4,O
679,capability,O
679,is,O
679,"selected,",O
679,shall,O
679,operate,ACT
679,over,O
679,a,O
679,frequency,ATTR
679,range,ATTR
679,from,O
679,2.8,QUANT
679,to,RELOP
679,5.18,QUANT
679,GHz,QUANT
679,for,O
679,each,O
679,polarisation,O
680,The,O
680,SKA1_Mid,ENT
680,dishes,ENT
680,",",O
680,when,O
680,the,O
680,band,O
680,5,O
680,capability,O
680,is,O
680,"selected,",O
680,shall,O
680,operate,ACT
680,over,O
680,a,O
680,frequency,ATTR
680,range,ATTR
680,from,O
680,4.6,QUANT
680,to,RELOP
680,13.8,QUANT
680,GHz,QUANT
680,for,O
680,each,O
680,polarisation.,O
681,The,O
681,instantaneous,ATTR
681,bandwidth,ATTR
681,for,O
681,band,ENT
681,1,ENT
681,will,O
681,be,O
681,700MHz,QUANT
681,and,O
681,shall,O
681,be,O
681,sampled,ACT
681,to,O
681,at,RELOP
681,least,RELOP
681,2,QUANT
681,G,QUANT
681,samples,QUANT
681,per,QUANT
681,second,QUANT
681,for,O
681,each,O
681,polarisation,O
682,The,O
682,instantaneous,ATTR
682,bandwidth,ATTR
682,for,O
682,band,ENT
682,2,ENT
682,will,O
682,be,O
682,810,QUANT
682,MHz,QUANT
682,and,O
682,shall,O
682,be,O
682,sampled,ACT
682,to,O
682,at,RELOP
682,least,RELOP
682,2,QUANT
682,G,QUANT
682,sample,QUANT
682,per,QUANT
682,second,QUANT
682,for,O
682,each,O
682,polarisation.,O
683,Digitisation,ATTR
683,for,O
683,each,O
683,polarisation,ENT
683,shall,O
683,be:,O
683,band,ENT
683,1,ENT
683,8,QUANT
683,bits,QUANT
683,",",O
683,band,O
683,2,O
683,8,QUANT
683,bits,QUANT
683,",",O
683,band,O
683,3,O
683,6,QUANT
683,bits,QUANT
683,",",O
683,band,O
683,4,O
683,at,RELOP
683,least,RELOP
683,4,QUANT
683,bits,QUANT
683,",",O
683,band,O
683,5,O
683,at,RELOP
683,least,RELOP
683,2,QUANT
683,streams,QUANT
683,of,QUANT
683,3,QUANT
683,bits,QUANT
684,The,O
684,SKA1_Mid,ENT
684,for,O
684,each,O
684,sub-array,ENT
684,shall,O
684,have,O
684,a,O
684,maximum,ATTR
684,noise,ATTR
684,leakage,ATTR
684,power,ATTR
684,from,O
684,immediately,O
684,adjacent,O
684,frequency,O
684,channels,O
684,of,O
684,<,RELOP
684,-30,QUANT
684,dB,QUANT
685,The,O
685,SKA1_Mid,ENT
685,",",O
685,for,O
685,each,O
685,sub-array,ENT
685,",",O
685,shall,O
685,have,O
685,a,O
685,maximum,ATTR
685,noise,ATTR
685,leakage,ATTR
685,power,ATTR
685,from,O
685,non,O
685,adjacent,O
685,frequency,O
685,channels,O
685,better,RELOP
685,than,RELOP
685,-60,QUANT
685,dB,QUANT
685,.,O
686,The,O
686,SKA1_Mid,ENT
686,correlation,ENT
686,",",O
686,for,O
686,the,O
686,same,O
686,sub-array,ENT
686,",",O
686,shall,O
686,not,O
686,degrade,ACT
686,the,O
686,Signal,ATTR
686,to,ATTR
686,Noise,ATTR
686,ratio,ATTR
686,by,O
686,more,RELOP
686,than,RELOP
686,0.02,QUANT
686,compared,O
686,to,O
686,ideal,O
686,analogue,O
686,correlation.,O
687,The,O
687,SKA1_Mid,ENT
687,shall,O
687,have,O
687,independently,O
687,configurable,O
687,visibility,O
687,integration,O
687,period,O
687,from,O
687,a,O
687,maximum,RELOP
687,integration,ATTR
687,time,ATTR
687,of,O
687,1.4s,QUANT
687,to,O
687,a,O
687,minimum,RELOP
687,of,O
687,0.14s,QUANT
687,for,O
687,each,O
687,sub-array,ENT
687,.,O
688,The,O
688,SKA1_Mid,ENT
688,",",O
688,for,O
688,each,O
688,sub-array,ENT
688,",",O
688,shall,O
688,allow,O
688,for,O
688,pulse,O
688,phase-resolved,O
688,observations,O
688,supporting,O
688,the,O
688,product,O
688,of,O
688,the,O
688,number,O
688,of,O
688,phase,O
688,"bins,",O
688,channel,O
688,and,O
688,polarisation,O
688,products,O
688,up,RELOP
688,to,RELOP
688,262144,ATTR
688,(i.e.,O
688,4,O
688,x,O
688,"65,536).",O
689,The,O
689,SKA1_Mid,ENT
689,shall,O
689,be,O
689,capable,O
689,of,O
689,providing,ACT
689,pulsar,ATTR
689,phase,ATTR
689,bin,ATTR
689,widths,ATTR
689,with,O
689,a,O
689,time,ATTR
689,resolution,ATTR
689,of,O
689,better,RELOP
689,than,RELOP
689,10us,QUANT
690,The,O
690,SKA1_Mid,ENT
690,Pulsar,ENT
690,search,ENT
690,shall,O
690,have,O
690,a,O
690,contiguous,ATTR
690,processing,ATTR
690,bandwidth,ATTR
690,for,O
690,beamforming,ATTR
690,of,O
690,up,RELOP
690,to,RELOP
690,300,QUANT
690,MHz,QUANT
690,.,O
691,SKA1_Mid,ENT
691,Pulsar,ENT
691,search,ENT
691,output,ENT
691,beams,ENT
691,shall,O
691,have,O
691,a,O
691,minimum,ATTR
691,time,ATTR
691,resolution,ATTR
691,of,O
691,50us,QUANT
691,.,O
